Unnamed: 0,ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
37175,tt0320702,Urudhi Mozhi,1990,0.0,0.0,0.0,-,tamil
37176,tt13243506,En Nin Problemmu,2017,101.0,0.0,0.0,Drama            ,kannada
37177,tt0268449,Mehbooba,1976,134.0,6.5,139.0,"Drama, Romance            ",hindi
37178,tt0092557,Anantaram,1987,125.0,7.6,181.0,Drama            ,malayalam
37179,tt0157020,Shadi Shadi,1982,0.0,0.0,0.0,Animation            ,hindi
37180,tt0260743,Bhakta Tulsidas,1940,0.0,0.0,0.0,-,tamil
37181,tt5310558,Ritu Vihaar,1954,0.0,0.0,0.0,Drama            ,hindi
37182,tt6855200,Perfect Plan,2017,127.0,6.2,6.0,"Drama, Mystery, Thriller            ",hindi
37183,tt11423524, Alif Laila,19972002,0.0,0.0,0.0,"Adventure, Fantasy            ",urdu
37184,tt2372222,Kick,2014,146.0,5.3,24296.0,"Action, Comedy, Crime            ",hindi
37185,tt1611834,Do Dilon Ke Khel Mein,2010,0.0,5.5,35.0,"Comedy, Drama, Romance            ",punjabi
37186,tt0213766,Kaun Hamara,1947,0.0,0.0,0.0,-,hindi
37187,tt11937904,Mane Devru,1993,134.0,7.5,12.0,"Drama, Romance            ",kannada
37188,tt10922984,Dulhan Hum Le Jayenge,2019,168.0,0.0,0.0,Drama            ,bhojpuri
37189,tt14255650,Marujanma,2008,0.0,0.0,0.0,Drama            ,kannada
37190,tt0273775,Mandhri Kochamma,1998,0.0,2.8,11.0,-,malayalam
37191,tt0263968,Santoshi Mata Vratha Mahatyam,1983,0.0,0.0,0.0,-,telugu
37192,tt4316178,Kanagavel Kaaka,2010,0.0,0.0,0.0,Action            ,tamil
37193,tt0779746,Murali Krishnudu,1988,130.0,8.1,80.0,"Comedy, Romance            ",telugu
37194,tt0111537,Udhaar Ki Zindagi,1994,0.0,5.8,127.0,Drama            ,hindi
37195,tt1394316,Chaowa Pawa,2009,162.0,4.7,9.0,"Drama, Romance            ",bengali
37196,tt0313844,16 December,2002,158.0,6.9,1223.0,"Action, Thriller            ",hindi
37197,tt1623708,Sohni Kumharan,1960,0.0,0.0,0.0,Musical            ,punjabi
37198,tt0374146,Pyar Ka Bandhan,1963,0.0,4.6,8.0,"Drama, Family, Romance            ",hindi
37199,-,Misthi,2018,0.0,0.0,0.0,Horror            ,hindi
37200,tt1062354,Rangila Mazdoor,1938,0.0,0.0,0.0,-,hindi
37201,tt1582518,Kalamati,1958,0.0,7.2,8.0,Drama            ,bengali
37202,tt1427687,Mahakaal,2008,155.0,4.1,17.0,Action            ,bengali
37203,tt14268852,Ek Tukro Chand,2010,0.0,0.0,0.0,Drama            ,bengali
37204,tt8020994,Panaimarakkadu,2018,0.0,0.0,0.0,Drama            ,tamil
37205,-,Naari,2018,0.0,0.0,0.0,Fantasy            ,hindi
37206,tt7604872,Aisi Hai Tanhai,2017,0.0,8.3,148.0,Drama            ,urdu
37207,tt5476536,Bhaijaan,1989,140.0,0.0,0.0,Drama            ,bengali
37208,tt3125908,Dehati,1947,0.0,0.0,0.0,Drama            ,hindi
37209,tt2644770,Ghatna,1974,0.0,0.0,0.0,Thriller            ,hindi
37210,tt0213554,Chhuti,1967,119.0,7.1,10.0,Drama            ,bengali
37211,tt4384342,Thottal Thodarum,2015,126.0,4.5,22.0,"Romance, Thriller            ",tamil
37212,tt3107520,Gaana Bajaana,2010,0.0,6.7,10.0,"Comedy, Romance            ",kannada
37213,-,Mohabbat Tum Se Nafrat Hai,2018,0.0,0.0,0.0,"Crime, Drama, Family            ",urdu
37214,-,Something Wrong,2021,110.0,0.0,0.0,Horror            ,hindi
37215,tt7776626,Illantha Sandadi,1982,0.0,0.0,0.0,Comedy            ,telugu
37216,tt11513854,Mental,2016,143.0,0.0,0.0,-,telugu
37217,tt1334437,Blue Oranges,2009,114.0,6.5,199.0,Mystery            ,hindi
37218,tt0353875,Peterscott,1995,100.0,5.5,12.0,Thriller            ,malayalam
37219,tt11569584,Kem Chho?,2020,142.0,7.5,85.0,Drama            ,gujarati
37220,tt6998622,Veruli,2017,0.0,4.8,5.0,"Action, Thriller            ",tamil
37221,tt0269330,Hitlar,1986,0.0,5.9,26.0,"Action, Thriller            ",punjabi
37222,tt7715988,Cake,2018,125.0,7.7,1055.0,"Drama, Mystery, Romance            ",urdu
37223,tt1836987,Trishna,2011,117.0,6.0,3008.0,Drama            ,punjabi
37224,tt1851909,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,2011,108.0,7.4,794.0,"Animation, Action, Adventure            ",hindi
37225,tt0234234,Meru Malan,1985,143.0,6.8,8.0,Romance            ,gujarati
37226,tt14188914,Jaala,2009,0.0,0.0,0.0,Drama            ,kannada
37227,tt1024945,Sanjhi,1985,0.0,0.0,0.0,Drama            ,hindi
37228,tt0312714,Ganga Chiloner Pankhi,1975,105.0,0.0,0.0,Drama            ,assamese
37229,tt8919118,Arul Tharum Ayyappan,1987,135.0,0.0,0.0,Drama            ,tamil
37230,tt0230450,Layaru Magalu,1963,0.0,4.8,6.0,-,kannada
37231,tt5760590,Karva,2016,108.0,7.3,552.0,"Horror, Thriller            ",kannada
37232,-,Time Up,2018,45.0,0.0,0.0,-,hindi
37233,tt0234655,Sassi Punnu,1932,0.0,0.0,0.0,-,hindi
37234,tt6756238,Anthapuram,1999,137.0,7.5,36.0,"Action, Drama            ",tamil
37235,-,The Icefall Doctor,2021,0.0,0.0,0.0,Documentary            ,nepali
37236,tt0386308,Bahadur Jeevan,1948,0.0,0.0,0.0,-,hindi
37237,tt2924472,Mumbai Police,2013,145.0,8.0,5994.0,"Crime, Mystery, Thriller            ",malayalam
37238,tt2062669,The Hero - Abhimanyu,2009,0.0,0.0,0.0,"Action, Crime, Drama            ",hindi
37239,tt0233558,Devimalini,1955,0.0,0.0,0.0,Drama            ,bengali
37240,tt14105328,Junkiri,2019,0.0,0.0,0.0,"Short, Drama            ",nepali
37241,tt0376681,Jadui Jhoola,1935,0.0,0.0,0.0,-,hindi
37242,tt1244510,Bhale Dongalu,1976,130.0,8.2,37.0,-,telugu
37243,tt0259183,Ammayi Pelli,1974,143.0,0.0,0.0,-,telugu
37244,-,Desert Tears,2021,98.0,0.0,0.0,Drama            ,hindi
37245,tt8426806,Pirangipura,2018,0.0,0.0,0.0,Action            ,kannada
37246,tt5906418,Welcome M1LL10NS,2018,117.0,6.0,11.0,"Crime, Mystery, Thriller            ",punjabi
37247,tt0319623,Kaamaagni,1987,134.0,4.6,7.0,"Drama, Music            ",hindi
37248,tt0233555,Devara Gedda Manava,1967,0.0,8.5,8.0,-,kannada
37249,tt13200642,Sindhanai Sei,2009,125.0,0.0,0.0,"Action, Crime, Drama            ",tamil
37250,tt11772702,Meendum Oru Mariyathai,2020,119.0,4.4,20.0,Drama            ,tamil
37251,tt2651878,Amar Saheed Bhagat Singh,1974,131.0,0.0,0.0,Action            ,punjabi
37252,tt0332566,Anupallavi,1979,0.0,0.0,0.0,Drama            ,malayalam
37253,tt1852179,Ye Mothers,2010,90.0,0.0,0.0,"Biography, History            ",hindi
37254,tt4087850,Darling,2015,126.0,6.0,858.0,"Comedy, Horror            ",tamil
37255,tt0213707,Hazaar Raaten,1953,0.0,0.0,0.0,-,hindi
37256,tt11867430,Operation Antha,1995,0.0,8.1,15.0,"Crime, Mystery            ",kannada
37257,tt8143896,Turning Point,2018,142.0,6.2,20.0,"Action, Drama, Musical            ",hindi
37258,tt0158450,Aaj Kal,1934,0.0,0.0,0.0,-,hindi
37259,tt12077912,Zebra Varakal,2020,0.0,0.0,0.0,Drama            ,malayalam
37260,tt12423334,Tinhisanja,2009,0.0,0.0,0.0,Drama            ,marathi
37261,tt4194328,143 Hyderabad,2013,0.0,5.2,6.0,"Horror, Musical, Romance            ",telugu
37262,tt8963430,Indu Engal Rajyam,1985,125.0,0.0,0.0,Drama            ,tamil
37263,tt8076968,Ninaivil Nindraval,2014,106.0,0.0,0.0,Action            ,tamil
37264,tt6868006, Siyaasat,2014,0.0,0.0,0.0,History            ,urdu
37265,-,Telecode,2018,0.0,0.0,0.0,Action            ,hindi
37266,tt13176380,Bannada Neralu,2017,119.0,0.0,0.0,Drama            ,kannada
37267,tt0207445,Ek Raaz,1963,132.0,6.8,30.0,Comedy            ,hindi
37268,tt7019802,Thiri,2017,130.0,5.3,54.0,"Drama, Romance            ",tamil
37269,tt13057542,Thiraipada Nagaram,2015,147.0,0.0,0.0,Drama            ,tamil
37270,tt0316093,Kanya Dweep,1982,0.0,0.0,0.0,Musical            ,hindi
37271,tt5124096,Thanga Magan,2015,122.0,6.0,1875.0,"Action, Drama, Romance            ",tamil
37272,tt0288559,Hello Darling,1975,0.0,0.0,0.0,-,malayalam
37273,tt8823330,Bal Ganesh 3,2015,68.0,4.5,12.0,Animation            ,hindi
37274,tt0274179,Udhaar,1949,0.0,8.9,9.0,Drama            ,hindi
37275,tt14116906,Murai Maman,1995,140.0,5.8,6.0,Comedy            ,tamil
37276,tt0783730,Hello? Kaun Hai!,2006,120.0,4.2,11.0,Thriller            ,hindi
37277,tt2703600,Ek Kali Jo Khil Na Paai,1985,0.0,0.0,0.0,Drama            ,hindi
37278,tt0331297,Naukar,1943,121.0,0.0,0.0,Drama            ,hindi
37279,tt14253472,Anthu Inthu Preethi Banthu,2008,0.0,0.0,0.0,Drama            ,kannada
37280,tt10333664,Pournami Thinkal,2019,22.0,0.0,0.0,Drama            ,malayalam
37281,tt2323780,Naalu Mazhapaatakal,2009,7.0,0.0,0.0,"Short, Drama            ",malayalam
37282,tt4967370, Madam Secretary,20142019,44.0,7.7,278.0,Drama            ,urdu
37283,tt0074858,Manthan,1976,134.0,7.7,518.0,Drama            ,hindi
37284,tt5085140,Ontore Ontore,1994,135.0,7.2,145.0,"Family, Romance            ",bengali
37285,tt3505832,Farari,1988,0.0,0.0,0.0,Drama            ,hindi
37286,tt10534786,Glory - Go for the Goal,2019,114.0,0.0,0.0,"Drama, Sport            ",konkani
37287,tt1390838,I Love You,2007,150.0,5.6,308.0,Romance            ,bengali
37288,tt6615708,Minnaminungu,2017,130.0,7.8,135.0,Drama            ,malayalam
37289,tt0275207,Aye Auto,1990,137.0,7.1,459.0,"Comedy, Romance            ",malayalam
37290,tt2530762,Devon Mein Dev Shanidev,2007,0.0,0.0,0.0,Crime            ,hindi
37291,tt0108144,Sir,1993,151.0,6.3,331.0,"Crime, Drama, Romance            ",hindi
37292,tt1354082,Vaishakada Dinagalu,1993,0.0,0.0,0.0,-,kannada
37293,tt0406162,Qismet,1956,0.0,0.0,0.0,-,urdu
37294,tt1468319,Harishchandra,1943,0.0,0.0,0.0,-,telugu
37295,tt0451699,Deepak Mahal,1940,0.0,0.0,0.0,"Action, Fantasy            ",hindi
37296,tt1218345,Dil Kabaddi,2008,120.0,5.7,649.0,"Comedy, Drama            ",hindi
37297,-,Jayeshbhai Jordaar,2021,0.0,0.0,0.0,Comedy            ,gujarati
37298,tt4882450,Miss Anara,2007,0.0,0.0,0.0,Drama            ,hindi
37299,tt3417586,2 Much,2002,0.0,0.0,0.0,Comedy            ,telugu
37300,tt0355903,Poonilamazha,1997,0.0,4.9,10.0,"Comedy, Romance            ",malayalam
37301,tt2720232,Baghdad Perazhagi,1974,164.0,0.0,0.0,History            ,tamil
37302,tt2653804,Greeku Veerudu,2013,155.0,4.6,372.0,Drama            ,telugu
37303,tt0386781,Shisham,1952,0.0,0.0,0.0,"Drama, Family            ",hindi
37304,tt7758160,Goodachari,2018,147.0,7.9,8334.0,"Action, Thriller            ",telugu
37305,tt5240798,Tharattu Pattu,2013,0.0,0.0,0.0,"Short, Musical            ",malayalam
37306,tt7804904,Snehamera Jeevitham,2017,122.0,8.3,93.0,Action            ,telugu
37307,tt0316942,Zer To Pidhan Jani Jani,1972,127.0,0.0,0.0,Drama            ,gujarati
37308,tt1477001,Kudiyiruntha Koyil,1968,0.0,8.0,44.0,"Drama, Music            ",tamil
37309,tt1756493,Dushman Dost,1981,0.0,7.1,8.0,"Adventure, Crime, Mystery            ",hindi
37310,tt0231896,Khedan De Din Char,1962,0.0,0.0,0.0,-,punjabi
37311,tt11161180,Dil Toh Bacha Hai,2014,25.0,0.0,0.0,"Short, Comedy, Drama            ",urdu
37312,tt7260822,Meghnad Badh,1979,119.0,0.0,0.0,History            ,bengali
37313,tt0282394,Brahmachari Mogudu,1993,138.0,6.8,24.0,"Comedy, Drama            ",telugu
37314,tt5014562,Ekhoni,1970,96.0,7.1,10.0,Drama            ,bengali
37315,tt0405186,Nek Alba,1932,0.0,0.0,0.0,-,hindi
37316,tt11149030,Pyar Ho Gail Zahar,2019,155.0,0.0,0.0,Drama            ,bhojpuri
37317,tt12800354,Supari,2008,0.0,0.0,0.0,Crime            ,marathi
37318,tt8286730,Pearle Maaney Show,2018,10.0,0.0,0.0,Comedy            ,malayalam
37319,tt2645090,Anolkhi,1973,100.0,0.0,0.0,Drama            ,marathi
37320,tt6280372,Thaha Chaina,2005,0.0,0.0,0.0,"Short, Musical            ",nepali
37321,tt7120598,Tycoons: The Scam Story,2016,98.0,0.0,0.0,Crime            ,hindi
37322,tt7246718,Subedar Joginder Singh,2018,139.0,7.0,350.0,"Action, Biography, Drama            ",telugu
37323,tt14216866,Sher Dill,1990,0.0,0.0,0.0,-,punjabi
37324,tt4488906,Dharam Chakra,1997,150.0,0.0,0.0,Action            ,hindi
37325,tt0388995,Heera Moti,1959,0.0,5.8,8.0,Drama            ,hindi
37326,tt1364222,Hosilu Mettida Hennu,1975,0.0,0.0,0.0,-,kannada
37327,tt0449974,Hawai Khautala,1946,0.0,0.0,0.0,-,hindi
37328,tt0240345,April 18,1984,153.0,6.8,50.0,Drama            ,malayalam
37329,tt11461028,Talash,2019,136.0,7.6,9.0,"Action, Comedy, Drama            ",oriya
37330,tt0449892,Dadagiri,1987,0.0,5.4,49.0,"Action, Crime, Drama            ",hindi
37331,tt14245424,Abra,1992,0.0,0.0,0.0,-,punjabi
37332,tt6929608,Keikraan Meikkiran,2017,0.0,0.0,0.0,"Comedy, Romance            ",tamil
37333,tt0369697,Manashanti,1969,0.0,0.0,0.0,Musical            ,kannada
37334,tt7027632,Naqli Baap,1949,0.0,0.0,0.0,Action            ,hindi
37335,tt3319128,Amguleechaalitham,2013,20.0,7.7,21.0,Short            ,malayalam
37336,tt11234814,Hero Heroine,2019,125.0,8.6,7.0,Drama            ,telugu
37337,tt4715406,Kuch Pyar Ka Pagalpan Bhi Tha,20112012,0.0,7.7,74.0,Drama            ,urdu
37338,tt0158884,Rajnandini,1980,0.0,5.4,5.0,Drama            ,bengali
37339,tt0946999,Deadline: Sirf 24 Ghante,2006,102.0,6.3,577.0,"Crime, Thriller            ",hindi
37340,tt0261993,Shri Krishna Leelalu,1935,199.0,6.0,6.0,"Musical, Family, Drama            ",telugu
37341,tt0363741,Kilichundan Mampazham,2003,154.0,5.8,457.0,"Comedy, Romance            ",malayalam
37342,tt0257248,Urangatha Sundary,1969,0.0,0.0,0.0,-,malayalam
37343,tt11603794,Superman,2020,0.0,0.0,0.0,Romance            ,kannada
37344,tt9135008,Lemon,2012,0.0,0.0,0.0,-,telugu
37345,tt0387067,Bhedi Trishul,1938,0.0,0.0,0.0,-,hindi
37346,tt10858032,Shopner Ghor,2018,158.0,6.4,17.0,"Drama, Horror            ",bengali
37347,tt5307382,Monchora,2016,135.0,6.8,302.0,"Drama, Romance            ",bengali
37348,tt14344764,Jawan Tey Medaan,1987,0.0,0.0,0.0,-,punjabi
37349,tt4082928,Prachin Kama Sutra,2003,96.0,0.0,0.0,Thriller            ,hindi
37350,tt5943060,Miss Lanka,1985,0.0,7.5,23.0,"Action, Comedy, Drama            ",oriya
37351,tt2953804,Ragged!!!,2011,20.0,6.4,8.0,"Short, Comedy            ",malayalam
37352,tt0362813,Kumara Vijayam,1976,0.0,6.1,8.0,-,tamil
37353,tt0261820,Manchiki Maro Peru,1976,111.0,0.0,0.0,-,telugu
37354,tt3508242,Jeet Aur Jeewan,1986,0.0,0.0,0.0,Drama            ,hindi
37355,tt13747048,Ayul Regai,2005,0.0,0.0,0.0,Drama            ,tamil
37356,tt0362413,Antharangam,1975,108.0,5.7,25.0,Romance            ,telugu
37357,tt13796274,Kalamulla Kalam Varai,2004,0.0,0.0,0.0,Drama            ,tamil
37358,tt10443192,Kaathu Karuppu,2019,0.0,0.0,0.0,Horror            ,tamil
37359,tt9855214,Kisan,2006,0.0,0.0,0.0,"Drama, Sport            ",malayalam
37360,tt6836602,Traataka,2018,0.0,7.8,31.0,"Crime, Thriller            ",kannada
37361,tt0483768,Patli Kamar Lambe Baal,2004,83.0,4.8,6.0,Drama            ,hindi
37362,tt11024260,Brahm,2021,100.0,0.0,0.0,Drama            ,marathi
37363,tt0366761,Meenaxi: Tale of 3 Cities,2004,0.0,6.2,290.0,"Drama, Musical, Romance            ",urdu
37364,tt1593778,Saptami,1997,0.0,0.0,0.0,Drama            ,bengali
37365,tt0117111,Muqaddar,1996,0.0,5.7,31.0,Crime            ,hindi
37366,tt1492769,Cinema Paithiyam,1975,0.0,6.3,30.0,"Comedy, Drama            ",tamil
37367,tt8529296,Mandharam,2018,137.0,4.1,132.0,"Drama, Romance            ",malayalam
37368,tt14497632,Shashaa Tirupati: Onnum Mindathe,2019,4.0,0.0,0.0,"Short, Music            ",malayalam
37369,tt9327942,Andolan Ek Suruvat Ek Shevat,2014,0.0,0.0,0.0,Action            ,marathi
37370,tt11689488, Alif Laila,19972002,0.0,0.0,0.0,"Adventure, Fantasy            ",urdu
37371,tt0212770,Andhon Ki Duniya,1947,0.0,0.0,0.0,Drama            ,hindi
37372,tt4967370, Madam Secretary,20142019,44.0,7.7,278.0,Drama            ,nepali
37373,tt7142506,Sir,2018,99.0,7.7,4798.0,"Drama, Romance            ",hindi
37374,tt0334378,Sneham Oru Pravaaham,1981,0.0,0.0,0.0,-,malayalam
37375,tt14245170,Gujjar da Kharak,2007,0.0,0.0,0.0,-,punjabi
37376,tt11519448,Director,2020,60.0,0.0,0.0,"Mystery, Romance, Thriller            ",hindi
37377,tt7639576,Baat Sai Rau,2017,0.0,0.0,0.0,"Short, Music            ",assamese
37378,tt2626150,Subah Hone Tak,1988,0.0,0.0,0.0,Drama            ,hindi
37379,tt0095375,Inteqam,1988,0.0,5.2,71.0,Drama            ,hindi
37380,tt0972800,Detective,2007,0.0,6.9,472.0,"Action, Crime, Mystery            ",malayalam
37381,tt1102325,Sarkar Dada,2005,131.0,2.9,86.0,"Action, Comedy            ",malayalam
37382,tt0245073,Datta,1976,0.0,7.5,6.0,Drama            ,bengali
37383,tt5471570,Amrutha Varshini,1997,147.0,8.3,182.0,"Drama, Romance            ",kannada
37384,tt0268113,Aal Marattam,1978,0.0,0.0,0.0,-,malayalam
37385,tt13810480,Sesh Upahar,2001,0.0,0.0,0.0,"Crime, Drama            ",assamese
37386,tt3415346,Nee Premakai,2002,0.0,0.0,0.0,Romance            ,telugu
37387,-,Horror Stories(Bengali),2021,0.0,0.0,0.0,Horror            ,bengali
37388,tt6231998,Yeh Hai Lollipop,2016,0.0,6.0,35.0,Comedy            ,hindi
37389,tt13357492,Rallalo Neeru,2020,105.0,0.0,0.0,Drama            ,telugu
37390,tt14097376,Climax,2021,80.0,6.6,1149.0,Thriller            ,telugu
37391,tt6656784,Kattappava Kanom,2017,125.0,5.1,114.0,Comedy            ,tamil
37392,tt0301215,Doosara Aadmi,1977,137.0,7.1,164.0,"Drama, Family, Romance            ",hindi
37393,tt0266479,Donga Ramudu,1955,197.0,8.2,24.0,-,telugu
37394,tt13361920,Anaganaga O Athidhi,2020,92.0,6.6,222.0,"Drama, Thriller            ",telugu
37395,tt0375967,Mera Gaon,1942,0.0,0.0,0.0,-,hindi
37396,tt0290761,Mera Naam Johar,1968,160.0,5.8,11.0,"Comedy, Drama            ",hindi
37397,tt7297586,Richie,2017,111.0,5.3,735.0,"Action, Crime            ",tamil
37398,tt1790885,Zero Dark Thirty,2012,157.0,7.4,275912.0,"Drama, History, Thriller            ",urdu
37399,tt0381050,Bhanvara,1944,0.0,0.0,0.0,-,hindi
37400,tt0377624,Chand Tara,1945,0.0,0.0,0.0,Comedy            ,hindi
37401,tt4847478,47 to 84: Hun Main Kisnu Watan Kahunga,2014,128.0,5.1,16.0,Drama            ,punjabi
37402,tt0312538,Chaani,1977,136.0,7.7,26.0,Drama            ,marathi
37403,-,Zinga,2021,0.0,0.0,0.0,"Adventure, Fantasy, Sci-Fi            ",telugu
37404,tt5524940,Swami Streer Wada,2009,0.0,6.7,9.0,"Drama, Family            ",bengali
37405,tt0060306,Devar,1966,156.0,7.2,81.0,"Crime, Drama, Romance            ",urdu
37406,tt11941650,Money Talks,2019,0.0,0.0,0.0,Documentary            ,nepali
37407,tt1579624,Maharajasri Mayagadu,1988,0.0,5.4,10.0,Drama            ,telugu
37408,tt0381863,Ahinsa,1946,0.0,0.0,0.0,-,hindi
37409,tt13636338,Veryam,1981,0.0,0.0,0.0,"Action, Biography, Family            ",punjabi
37410,tt0360894,Pratima Aur Payal,1977,0.0,0.0,0.0,Musical            ,hindi
37411,-,Tuesdays And Saturdays,2018,0.0,0.0,0.0,Drama            ,hindi
37412,tt9248882,Galli bakery,2018,150.0,0.0,0.0,Drama            ,kannada
37413,tt0247593,The Only Way,1993,50.0,0.0,0.0,-,urdu
37414,tt8333788,Rajavukku Check,2020,129.0,5.9,96.0,Drama            ,tamil
37415,tt0371747,Itni Si Baat,1981,138.0,6.9,71.0,"Comedy, Family            ",hindi
37416,tt4961064,Heda Hoda,2003,0.0,0.0,0.0,Drama            ,hindi
37417,tt1542923,Muktapren,1986,136.0,0.0,0.0,Drama            ,bengali
37418,tt6035846,Eyy,2014,120.0,0.0,0.0,Action            ,telugu
37419,tt6543224,Game Over,2013,0.0,0.0,0.0,Animation            ,hindi
37420,tt9286562,A Documentary,2018,34.0,0.0,0.0,Short            ,urdu
37421,tt11731624,Mayar Badhon,1997,0.0,0.0,0.0,Drama            ,bengali
37422,tt8827144,Sarai veeraju,2009,141.0,0.0,0.0,Drama            ,telugu
37423,tt0280429,Angadhudu,1982,0.0,0.0,0.0,Musical            ,telugu
37424,tt6889680,Vedham,2017,112.0,0.0,0.0,Drama            ,malayalam
37425,tt11158888,Dream Girl,1986,0.0,0.0,0.0,Romance            ,urdu
37426,tt5531618,Sivapuranam,2015,75.0,6.6,41.0,Drama            ,tamil
37427,tt4183574,Continuum,2007,0.0,0.0,0.0,"Short, Drama            ",malayalam
37428,tt7558572,Bhagshesh: The Remainder,2018,111.0,6.2,23.0,"Drama, Family            ",bengali
37429,tt0250448,Jeevacha Sakha,1948,0.0,0.0,0.0,"Crime, Drama, Romance            ",marathi
37430,tt0154666,Jai Swadesh,1940,0.0,0.0,0.0,-,hindi
37431,tt5308486,Mohabbat Ki Koi Dawa Nahin,1978,0.0,0.0,0.0,Romance            ,hindi
37432,tt0152148,Razia Sultan,1983,176.0,6.3,182.0,"Biography, Drama, History            ",urdu
37433,tt13176070,Meenakshi,2017,122.0,0.0,0.0,Drama            ,kannada
37434,tt1404067,Nanna Thamma,1970,0.0,8.2,10.0,-,kannada
37435,tt10400688,Crimes & Misdemeanors,2019,82.0,0.0,0.0,Documentary            ,urdu
37436,tt6551468,Aaradi,2017,100.0,0.0,0.0,Drama            ,malayalam
37437,-,Made in India,2018,0.0,0.0,0.0,"Drama, Music, Thriller            ",hindi
37438,tt14014428,Arutperunjothi,1971,126.0,0.0,0.0,Biography            ,tamil
37439,tt2137064,Lanka,2011,107.0,5.8,200.0,"Action, Crime, Drama            ",rajastani
37440,tt5324456,Vettah,2016,112.0,6.8,1103.0,"Crime, Mystery, Thriller            ",malayalam
37441,tt3781576,Kala Bazar,1975,0.0,0.0,0.0,Action            ,hindi
37442,tt0378641,Raj Rani,1950,0.0,0.0,0.0,-,hindi
37443,tt1445728,Ratha Pasam,1980,0.0,0.0,0.0,-,tamil
37444,tt12573294,Love,2020,92.0,7.1,892.0,"Drama, Thriller            ",malayalam
37445,tt0332353,Rishyashringar,1941,172.0,0.0,0.0,-,tamil
37446,tt6903440,Manikarnika: The Queen of Jhansi,2019,148.0,6.4,9963.0,"Action, Biography, Drama            ",hindi
37447,tt0345043,Chura Liyaa Hai Tumne,2003,143.0,3.7,460.0,"Action, Drama, Mystery            ",hindi
37448,tt8841756,Muppathu Vellikkasu,2014,150.0,0.0,0.0,History            ,kannada
37449,tt0242760,Parasmani,1963,137.0,6.4,41.0,"Adventure, Drama, Fantasy            ",hindi
37450,tt8137324,Bipin Choudhurir Smritibhram,2012,0.0,7.9,7.0,Drama            ,bengali
37451,tt0232784,Teri Maang Sitaron Se Bhar Doon,1982,155.0,5.0,10.0,Family            ,hindi
37452,tt9053420,Patri Boys,2018,0.0,0.0,0.0,Drama            ,marathi
37453,tt7124694,Banglar Bodhu,1993,0.0,7.2,5.0,"Drama, Family, Romance            ",bengali
37454,tt12874608,Naadi Thudikuthadi,2020,0.0,0.0,0.0,Drama            ,tamil
37455,tt13776224,Rightaa Thappaa,2005,0.0,0.0,0.0,Drama            ,tamil
37456,tt0395779,Swarg Yahan Narak Yahan,1991,0.0,6.3,62.0,"Action, Crime, Drama            ",hindi
37457,tt7087934,Ivan Thanthiran,2017,114.0,6.3,553.0,"Action, Comedy            ",tamil
37458,tt10909892,Naukar Rani,2019,6.0,0.0,0.0,"Short, Comedy            ",urdu
37459,tt0286576,Darmiyaan: In Between,1997,128.0,7.3,59.0,Drama            ,assamese
37460,tt4436096,Andhadhi,2015,130.0,5.6,21.0,Mystery            ,tamil
37461,tt14189234,Singapuradali Shambulinga,2007,0.0,0.0,0.0,Drama            ,kannada
37462,tt1477039,Nalla Neram,1972,163.0,6.8,28.0,-,tamil
37463,tt0231954,Lapandav,1940,133.0,0.0,0.0,-,marathi
37464,tt0139530,Piya Ghar Aja,1947,0.0,0.0,0.0,-,hindi
37465,tt13014014,Adrishyam,2015,6.0,0.0,0.0,"Short, Sci-Fi            ",malayalam
37466,tt0268184,Bharyayum Kamukiyum,1978,0.0,0.0,0.0,-,malayalam
37467,tt5151622,Ranbanka,2015,98.0,3.6,119.0,Action            ,hindi
37468,tt4417722,Aap Se Pyar Hain,1994,0.0,0.0,0.0,Romance            ,hindi
37469,tt8721668,Pretham 2,2018,133.0,5.4,507.0,"Comedy, Horror, Mystery            ",malayalam
37470,tt9649436,Enaaya,2019,25.0,8.4,6992.0,Drama            ,urdu
37471,tt0230859,Taxi Driver,1973,118.0,6.3,29.0,Romance            ,hindi
37472,tt0156448,Daaku,1975,0.0,5.6,8.0,"Action, Thriller            ",hindi
37473,tt8176288,Ye Rojaithy Chusaano,2017,0.0,0.0,0.0,Romance            ,telugu
37474,tt4332856,Kuchh Kaha Aapne..,2004,0.0,0.0,0.0,Romance            ,hindi
37475,tt8535618,Journey of a Dream: A Biopic,2017,40.0,0.0,0.0,"Documentary, Short, Biography            ",urdu
37476,tt1582596,Sakahigopal,1949,0.0,0.0,0.0,-,bengali
37477,tt2358412,David,2013,155.0,6.2,2584.0,"Action, Crime, Drama            ",tamil
37478,tt10480188,Nodir Kul Nai,2019,0.0,0.0,0.0,"Documentary, Short            ",assamese
37479,tt3153350,Amar Jyoti,1967,0.0,0.0,0.0,Drama            ,hindi
37480,tt11355138,Baddi Magan Lifeu,2019,118.0,0.0,0.0,Drama            ,kannada
37481,tt1483399,Jeedar,1965,0.0,0.0,0.0,Musical            ,punjabi
37482,tt0973783,Big B,2007,130.0,7.6,2835.0,"Action, Crime, Thriller            ",malayalam
37483,tt0273782,Mannadiar Penninu Chenkotta Checkan,1997,0.0,5.7,87.0,Comedy            ,malayalam
