date,datetime,cash_type,card,money,coffee_name
2024-10-06,2024-10-06 13:47:01.953,card,717,35.76,Cappuccino
2024-10-06,2024-10-06 13:50:00.140,card,718,30.86,Americano with Milk
2024-10-06,2024-10-06 13:51:04.250,card,718,35.76,Latte
2024-10-06,2024-10-06 13:51:56.283,card,718,35.76,Cappuccino
2024-10-06,2024-10-06 16:31:33.588,card,719,35.76,Cappuccino
2024-10-06,2024-10-06 16:35:45.625,card,720,21.06,Espresso
2024-10-06,2024-10-06 18:17:44.975,card,721,30.86,Americano with Milk
2024-10-06,2024-10-06 18:35:16.468,card,722,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:09:12.889,card,723,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:10:00.476,card,723,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:10:45.254,card,636,35.76,Hot Chocolate
2024-10-06,2024-10-06 21:16:48.876,card,637,35.76,Latte
2024-10-07,2024-10-07 08:33:36.423,card,724,35.76,Latte
2024-10-07,2024-10-07 08:49:36.477,card,385,35.76,Latte
2024-10-07,2024-10-07 08:50:41.668,card,385,30.86,Americano with Milk
2024-10-07,2024-10-07 09:05:28.091,card,725,35.76,Cocoa
2024-10-07,2024-10-07 09:09:58.323,card,726,35.76,Latte
2024-10-07,2024-10-07 12:17:56.717,card,727,30.86,Americano with Milk
2024-10-07,2024-10-07 14:31:45.258,card,728,25.96,Americano
2024-10-07,2024-10-07 14:32:38.765,card,728,25.96,Americano
2024-10-07,2024-10-07 17:48:55.006,card,494,35.76,Latte
2024-10-07,2024-10-07 21:14:42.130,card,636,35.76,Hot Chocolate
2024-10-07,2024-10-07 21:15:20.122,card,636,35.76,Hot Chocolate
2024-10-07,2024-10-07 21:40:48.515,card,598,35.76,Latte
2024-10-08,2024-10-08 08:11:50.884,card,703,35.76,Latte
2024-10-08,2024-10-08 09:05:14.027,card,276,30.86,Americano with Milk
2024-10-08,2024-10-08 10:22:31.374,card,700,25.96,Americano
2024-10-08,2024-10-08 10:27:08.817,card,683,35.76,Latte
2024-10-08,2024-10-08 11:30:10.253,card,726,35.76,Latte
2024-10-08,2024-10-08 12:48:04.520,card,225,25.96,Americano
2024-10-08,2024-10-08 12:49:04.581,card,225,25.96,Americano
2024-10-08,2024-10-08 13:04:00.905,card,729,35.76,Latte
2024-10-08,2024-10-08 13:04:59.444,card,729,35.76,Latte
2024-10-08,2024-10-08 14:42:52.425,card,507,35.76,Latte
2024-10-08,2024-10-08 15:13:41.150,card,475,35.76,Latte
2024-10-08,2024-10-08 15:19:52.103,card,50,25.96,Americano
2024-10-08,2024-10-08 15:50:43.122,card,730,30.86,Americano with Milk
2024-10-08,2024-10-08 20:40:40.459,card,731,35.76,Hot Chocolate
2024-10-08,2024-10-08 20:41:33.464,card,731,35.76,Cappuccino
2024-10-08,2024-10-08 20:51:08.722,card,732,35.76,Latte
2024-10-08,2024-10-08 21:24:32.037,card,40,30.86,Americano with Milk
2024-10-08,2024-10-08 21:25:32.000,card,40,30.86,Americano with Milk
2024-10-09,2024-10-09 07:54:42.599,card,570,35.76,Latte
2024-10-09,2024-10-09 08:25:57.509,card,276,30.86,Americano with Milk
2024-10-09,2024-10-09 09:43:21.029,card,424,30.86,Americano with Milk
2024-10-09,2024-10-09 09:59:39.971,card,494,35.76,Latte
2024-10-09,2024-10-09 10:37:56.926,card,733,21.06,Espresso
2024-10-09,2024-10-09 11:18:02.138,card,734,25.96,Americano
2024-10-09,2024-10-09 13:03:08.514,card,726,35.76,Latte
2024-10-09,2024-10-09 13:52:34.736,card,735,30.86,Americano with Milk
2024-10-09,2024-10-09 17:26:44.371,card,658,35.76,Cappuccino
2024-10-09,2024-10-09 17:27:48.880,card,658,25.96,Americano
2024-10-09,2024-10-09 17:49:59.552,card,736,21.06,Espresso
2024-10-09,2024-10-09 20:49:12.500,card,737,35.76,Cappuccino
2024-10-10,2024-10-10 08:48:06.900,card,3,25.96,Americano
2024-10-10,2024-10-10 09:23:20.118,card,276,30.86,Americano with Milk
2024-10-10,2024-10-10 09:51:44.211,card,738,35.76,Hot Chocolate
2024-10-10,2024-10-10 10:05:09.494,card,375,35.76,Latte
2024-10-10,2024-10-10 10:42:43.045,card,141,25.96,Cortado
2024-10-10,2024-10-10 10:43:30.026,card,141,25.96,Cortado
2024-10-10,2024-10-10 10:55:32.616,card,739,35.76,Latte
2024-10-10,2024-10-10 11:04:19.349,card,740,35.76,Latte
2024-10-10,2024-10-10 15:05:42.898,card,510,35.76,Cappuccino
2024-10-10,2024-10-10 17:40:44.384,card,741,35.76,Latte
2024-10-10,2024-10-10 18:18:32.711,card,742,25.96,Americano
2024-10-10,2024-10-10 18:56:30.698,card,713,30.86,Americano with Milk
2024-10-10,2024-10-10 18:57:35.249,card,713,35.76,Latte
2024-10-10,2024-10-10 22:33:16.976,card,637,35.76,Hot Chocolate
2024-10-10,2024-10-10 22:33:59.729,card,637,35.76,Hot Chocolate
2024-10-11,2024-10-11 07:54:51.580,card,276,30.86,Americano with Milk
2024-10-11,2024-10-11 08:00:50.938,card,703,35.76,Latte
2024-10-11,2024-10-11 08:12:20.254,card,141,25.96,Cortado
2024-10-11,2024-10-11 08:28:18.876,card,570,35.76,Latte
2024-10-11,2024-10-11 08:29:22.390,card,570,35.76,Cocoa
2024-10-11,2024-10-11 08:55:43.787,card,725,35.76,Cocoa
2024-10-11,2024-10-11 08:56:58.778,card,726,30.86,Americano with Milk
2024-10-11,2024-10-11 08:58:09.102,card,743,35.76,Hot Chocolate
2024-10-11,2024-10-11 09:31:42.338,card,744,30.86,Americano with Milk
2024-10-11,2024-10-11 09:38:46.927,card,402,25.96,Cortado
2024-10-11,2024-10-11 10:00:40.375,card,375,25.96,Americano
2024-10-11,2024-10-11 10:01:54.873,card,375,25.96,Americano
2024-10-11,2024-10-11 10:30:35.971,card,242,30.86,Americano with Milk
2024-10-11,2024-10-11 13:05:01.403,card,740,35.76,Latte
2024-10-11,2024-10-11 13:29:02.457,card,12,25.96,Americano
2024-10-11,2024-10-11 13:30:09.021,card,12,25.96,Americano
2024-10-11,2024-10-11 14:33:40.535,card,745,35.76,Cocoa
2024-10-11,2024-10-11 14:35:29.312,card,745,25.96,Americano
2024-10-11,2024-10-11 14:50:08.761,card,714,35.76,Cappuccino
2024-10-11,2024-10-11 17:12:07.333,card,746,35.76,Latte
2024-10-11,2024-10-11 17:13:21.597,card,746,35.76,Hot Chocolate
2024-10-11,2024-10-11 17:26:11.166,card,747,35.76,Hot Chocolate
2024-10-11,2024-10-11 21:48:37.720,card,690,35.76,Latte
2024-10-11,2024-10-11 21:53:53.607,card,748,30.86,Americano with Milk
2024-10-11,2024-10-11 22:36:27.633,card,749,35.76,Hot Chocolate
2024-10-11,2024-10-11 22:37:26.701,card,749,35.76,Hot Chocolate
2024-10-12,2024-10-12 08:28:15.518,card,141,25.96,Cortado
2024-10-12,2024-10-12 10:31:38.899,card,650,25.96,Cortado
2024-10-12,2024-10-12 10:32:55.522,card,650,25.96,Cortado
2024-10-12,2024-10-12 11:52:15.499,card,507,35.76,Latte
2024-10-12,2024-10-12 11:53:41.093,card,750,30.86,Americano with Milk
2024-10-12,2024-10-12 13:18:47.055,card,751,35.76,Cappuccino
2024-10-12,2024-10-12 20:10:53.912,card,507,35.76,Latte
2024-10-13,2024-10-13 09:54:55.187,card,141,25.96,Cortado
2024-10-13,2024-10-13 12:20:46.595,card,752,30.86,Americano with Milk
2024-10-13,2024-10-13 13:32:29.520,card,650,25.96,Cortado
2024-10-13,2024-10-13 13:33:29.385,card,650,21.06,Espresso
2024-10-13,2024-10-13 13:34:25.907,card,650,25.96,Cortado
2024-10-13,2024-10-13 17:53:20.717,card,507,35.76,Latte
2024-10-13,2024-10-13 17:54:22.430,card,507,35.76,Latte
2024-10-13,2024-10-13 18:22:58.819,card,753,35.76,Cappuccino
2024-10-13,2024-10-13 20:43:04.928,card,257,35.76,Cappuccino
2024-10-14,2024-10-14 08:26:54.639,card,276,30.86,Americano with Milk
2024-10-14,2024-10-14 09:49:54.551,card,754,35.76,Cocoa
2024-10-14,2024-10-14 10:27:51.106,card,141,25.96,Cortado
2024-10-14,2024-10-14 10:38:06.758,card,440,35.76,Latte
2024-10-14,2024-10-14 10:39:13.716,card,440,35.76,Latte
2024-10-14,2024-10-14 11:23:50.576,card,755,35.76,Cappuccino
2024-10-14,2024-10-14 11:25:37.299,card,225,25.96,Americano
2024-10-14,2024-10-14 11:26:45.245,card,225,25.96,Americano
2024-10-14,2024-10-14 14:36:07.136,card,756,35.76,Latte
2024-10-14,2024-10-14 14:49:51.462,card,507,35.76,Latte
2024-10-14,2024-10-14 16:37:47.466,card,757,25.96,Americano
2024-10-14,2024-10-14 18:19:19.191,card,758,35.76,Latte
2024-10-14,2024-10-14 18:20:20.584,card,758,35.76,Cappuccino
2024-10-14,2024-10-14 22:08:53.730,card,759,35.76,Latte
2024-10-14,2024-10-14 22:10:23.672,card,760,35.76,Latte
2024-10-14,2024-10-14 22:21:53.865,card,510,35.76,Latte
2024-10-15,2024-10-15 08:14:28.667,card,141,25.96,Cortado
2024-10-15,2024-10-15 08:34:17.867,card,761,21.06,Espresso
2024-10-15,2024-10-15 11:13:21.963,card,762,35.76,Hot Chocolate
2024-10-15,2024-10-15 11:15:20.622,card,736,35.76,Latte
2024-10-15,2024-10-15 11:16:27.469,card,736,35.76,Hot Chocolate
2024-10-15,2024-10-15 13:00:43.233,card,763,35.76,Latte
2024-10-15,2024-10-15 13:15:44.836,card,764,30.86,Americano with Milk
2024-10-15,2024-10-15 15:32:11.278,card,683,35.76,Latte
2024-10-15,2024-10-15 15:54:16.513,card,765,25.96,Americano
2024-10-15,2024-10-15 15:55:19.039,card,765,21.06,Espresso
2024-10-15,2024-10-15 17:04:11.335,card,766,35.76,Hot Chocolate
2024-10-15,2024-10-15 19:22:21.379,card,767,25.96,Americano
2024-10-15,2024-10-15 19:23:17.353,card,767,35.76,Cocoa
2024-10-15,2024-10-15 20:11:14.884,card,507,35.76,Latte
2024-10-15,2024-10-15 20:12:28.631,card,507,35.76,Latte
2024-10-15,2024-10-15 21:18:08.409,card,40,35.76,Hot Chocolate
2024-10-15,2024-10-15 21:35:19.943,card,40,35.76,Hot Chocolate
2024-10-15,2024-10-15 22:15:19.653,card,690,35.76,Latte
2024-10-16,2024-10-16 08:21:26.013,card,276,30.86,Americano with Milk
2024-10-16,2024-10-16 08:36:23.588,card,696,35.76,Hot Chocolate
2024-10-16,2024-10-16 09:25:51.175,card,570,35.76,Latte
2024-10-16,2024-10-16 10:15:47.944,card,571,30.86,Americano with Milk
2024-10-16,2024-10-16 10:16:53.739,card,571,30.86,Americano with Milk
2024-10-16,2024-10-16 10:45:24.963,card,333,30.86,Americano with Milk
2024-10-16,2024-10-16 11:49:44.633,card,768,25.96,Americano
2024-10-16,2024-10-16 12:29:44.254,card,769,30.86,Americano with Milk
2024-10-16,2024-10-16 13:20:10.470,card,764,25.96,Americano
2024-10-16,2024-10-16 16:45:29.537,card,770,35.76,Latte
2024-10-16,2024-10-16 17:43:20.657,card,510,30.86,Americano with Milk
2024-10-16,2024-10-16 19:37:42.411,card,771,30.86,Americano with Milk
2024-10-16,2024-10-16 19:38:36.648,card,771,30.86,Americano with Milk
2024-10-16,2024-10-16 21:20:28.533,card,772,35.76,Hot Chocolate
2024-10-17,2024-10-17 07:47:00.921,card,696,35.76,Latte
2024-10-17,2024-10-17 07:58:06.763,card,570,35.76,Latte
2024-10-17,2024-10-17 09:24:27.162,card,773,30.86,Americano with Milk
2024-10-17,2024-10-17 10:26:37.790,card,510,35.76,Latte
2024-10-17,2024-10-17 10:44:54.232,card,313,35.76,Hot Chocolate
2024-10-17,2024-10-17 11:59:26.853,card,774,30.86,Americano with Milk
2024-10-17,2024-10-17 13:57:24.895,card,775,35.76,Latte
2024-10-17,2024-10-17 14:34:42.598,card,776,25.96,Americano
2024-10-17,2024-10-17 16:37:12.586,card,702,35.76,Hot Chocolate
2024-10-17,2024-10-17 16:38:17.969,card,702,35.76,Hot Chocolate
2024-10-17,2024-10-17 16:39:09.606,card,702,35.76,Latte
2024-10-17,2024-10-17 16:48:35.857,card,777,35.76,Hot Chocolate
2024-10-17,2024-10-17 16:49:33.156,card,777,35.76,Hot Chocolate
2024-10-17,2024-10-17 17:08:27.751,card,258,35.76,Cappuccino
2024-10-17,2024-10-17 17:09:30.303,card,258,35.76,Hot Chocolate
2024-10-17,2024-10-17 19:43:12.167,card,507,35.76,Latte
2024-10-17,2024-10-17 20:11:36.404,card,778,30.86,Americano with Milk
2024-10-17,2024-10-17 21:46:12.945,card,779,35.76,Latte
2024-10-17,2024-10-17 21:47:20.461,card,779,35.76,Latte
2024-10-17,2024-10-17 21:48:31.699,card,779,35.76,Latte
2024-10-17,2024-10-17 21:49:54.619,card,779,35.76,Hot Chocolate
2024-10-18,2024-10-18 08:41:59.489,card,12,35.76,Cocoa
2024-10-18,2024-10-18 08:42:59.176,card,54,35.76,Cocoa
2024-10-18,2024-10-18 09:32:41.501,card,3,35.76,Cocoa
2024-10-18,2024-10-18 09:34:08.021,card,3,35.76,Cocoa
2024-10-18,2024-10-18 09:55:20.229,card,780,35.76,Cappuccino
2024-10-18,2024-10-18 11:54:58.816,card,780,35.76,Cappuccino
2024-10-18,2024-10-18 14:51:04.117,card,781,35.76,Latte
2024-10-18,2024-10-18 14:52:15.325,card,781,35.76,Cappuccino
2024-10-18,2024-10-18 15:39:19.970,card,683,25.96,Americano
2024-10-18,2024-10-18 16:09:57.876,card,782,35.76,Latte
2024-10-18,2024-10-18 17:45:38.978,card,783,35.76,Hot Chocolate
2024-10-18,2024-10-18 21:14:40.243,card,12,35.76,Cocoa
2024-10-18,2024-10-18 21:15:22.513,card,12,35.76,Cocoa
2024-10-18,2024-10-18 21:52:23.408,card,784,30.86,Americano with Milk
2024-10-18,2024-10-18 22:03:26.964,card,690,35.76,Latte
2024-10-19,2024-10-19 08:34:13.654,card,785,30.86,Americano with Milk
2024-10-19,2024-10-19 13:22:06.088,card,19,35.76,Latte
2024-10-19,2024-10-19 14:10:32.609,card,355,35.76,Cappuccino
2024-10-19,2024-10-19 15:56:55.218,card,507,35.76,Hot Chocolate
2024-10-19,2024-10-19 15:59:24.076,card,507,35.76,Latte
2024-10-19,2024-10-19 16:02:45.831,card,494,35.76,Latte
2024-10-19,2024-10-19 16:17:42.515,card,696,35.76,Latte
2024-10-19,2024-10-19 21:46:45.517,card,690,35.76,Cocoa
2024-10-19,2024-10-19 22:46:37.697,card,786,35.76,Cappuccino
2024-10-20,2024-10-20 08:40:43.966,card,570,35.76,Latte
2024-10-20,2024-10-20 08:41:50.471,card,570,35.76,Cocoa
2024-10-20,2024-10-20 11:16:51.841,card,787,35.76,Latte
2024-10-20,2024-10-20 14:28:46.044,card,650,35.76,Hot Chocolate
2024-10-20,2024-10-20 14:29:43.545,card,650,25.96,Cortado
2024-10-20,2024-10-20 15:52:45.055,card,455,30.86,Americano with Milk
2024-10-20,2024-10-20 16:45:09.783,card,788,35.76,Latte
2024-10-20,2024-10-20 16:46:04.815,card,788,35.76,Latte
2024-10-20,2024-10-20 17:27:05.827,card,507,35.76,Latte
2024-10-20,2024-10-20 18:34:16.387,card,12,35.76,Cocoa
2024-10-20,2024-10-20 18:35:08.162,card,12,35.76,Cocoa
2024-10-20,2024-10-20 21:14:18.045,card,789,35.76,Hot Chocolate
2024-10-20,2024-10-20 21:15:17.780,card,790,25.96,Cortado
2024-10-20,2024-10-20 21:17:26.865,card,791,35.76,Cocoa
2024-10-20,2024-10-20 21:25:00.085,card,792,35.76,Latte
2024-10-20,2024-10-20 22:17:29.041,card,550,35.76,Cappuccino
