"ID";"CommonName";"SeriesAmount";"global_id";"FilmType";"FrameFormat";"Filmino";"Duration";"Year";"ProducingCountry";"FilmStudio";"IsColor";"AgeRestrictions";"CopyQuality";"DigitalVersion";
"Код";"Название";"Количество серий";"global_id";"Тип фильма";"Формат кадра";"Сведения о фильме";"Длительность";"Год выпуска";"Страна";"Студия";"Цветность";"Возрастные ограничения";"Категория качества копии";"Наличие электронной версии копии";
"162";"Земная профессия – космонавт";"1";"170811198";"документальный";"широкоэкранный";"документальный";"nested data";"1980";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"163";"Земные корни Божественного";"1";"170811199";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1979";"nested data";"nested data";"чёрно-белый";"12+";"1";"нет";
"164";"Золотое слово древней Руси";"1";"170811200";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"2";"нет";
"165";"Золото черных лаков";"1";"170811201";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1975";"nested data";"nested data";"цветной";"12+";"3";"нет";
"166";"Иван Пырьев";"1";"170811202";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"167";"…и в праздники, и в будни";"1";"170811203";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"2";"нет";
"168";"И все былое оживет";"1";"170811205";"документальный";"широкоэкранный";"документальный";"nested data";"1991";"nested data";"nested data";"цветной";"12+";"1";"нет";
"169";"И Глазунов";"1";"170811206";"документальный";"широкоэкранный";"документальный";"nested data";"1986";"nested data";"nested data";"цветной";"12+";"2";"нет";
"170";"Играет Леонид Коган";"1";"170811207";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"1";"нет";
"171";"Из глубины веков";"1";"170811208";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1980";"nested data";"nested data";"цветной";"12+";"2";"нет";
"172";"Из театральной жизни К.С. Станиславского";"1";"170811209";"документальный";"широкоэкранный";"документальный";"nested data";"1986";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"596";"Горшочек каши";"1";"170811221";"анимационный";"широкоэкранный";"";"nested data";"1984";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"597";"Грибной дождик";"1";"170811222";"анимационный";"широкоэкранный";"";"nested data";"1985";"nested data";"nested data";"цветной";"0+";"3";"нет";
"598";"Гунан – Батор";"1";"170811223";"анимационный";"широкоэкранный";"";"nested data";"1965";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"599";"Дафна";"1";"170811224";"анимационный";"широкоэкранный";"";"nested data";"1991";"nested data";"nested data";"цветной";"0+";"1, 2";"нет";
